Observation URI,references,refArea,PercentageofEducationlevelofresidents-illeterate,PercentageofSchooldropout,PercentageofEducationlevelofresidents-university,publisher,PercentageofEducationlevelofresidents-secondary,PercentageofEducationlevelofresidents-intermediate,PercentageofEducationlevelofresidents-vocational,PercentageofEducationlevelofresidents-elementary,PercentageofEducationlevelofresidents-highereducation,refArea District,refArea Governorate,Town,dataset
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qraiyeh,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,0e+00,4e+01,Impact Open Data,2.5e+01,1e+01,2.2e+01,1e+00,1e+00,Baabda_District,Mount_Lebanon_Governorate,Qraiyeh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qraiyet+Jlayse,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,0e+00,1e+01,Impact Open Data,1.5e+01,3e+01,1e+01,3e+01,0e+00,Byblos_District,Mount_Lebanon_Governorate,Qraiyet Jlayse,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qraiyet+Saida,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Sidon_District,South_Governorate,Qraiyet Saida,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qsaibet+En-Nabatiyeh,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,2e+00,NaN,Impact Open Data,NaN,5e+00,NaN,4e+00,NaN,Nabatieh_District,Nabatieh_Governorate,Qsaibet En-Nabatiyeh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qsarnaba,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,5e+00,5e+00,Impact Open Data,2e+01,2.9e+01,5e+00,2.5e+01,6e+00,Baalbek_District,Baalbek-Hermel_Governorate,Qsarnaba,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Raachine,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,0e+00,3.8e+01,Impact Open Data,2e+01,2e+01,1e+01,5e+00,2e+00,Keserwan_District,Mount_Lebanon_Governorate,Raachine,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Raait,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,5e+00,1e+01,Impact Open Data,2e+01,2.5e+01,5e+00,2.5e+01,1e+01,ZahlÃ©_District,Beqaa_Governorate,Raait,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rabb+Et-Tlatine,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,1e+01,Impact Open Data,1e+01,4e+01,1e+01,3e+01,0e+00,Marjeyoun_District,Nabatieh_Governorate,Rabb Et-Tlatine,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rabieh,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,0e+00,7.2e+01,Impact Open Data,1e+01,1e+00,5e+00,1e+00,1e+01,Matn_District,Mount_Lebanon_Governorate,Rabieh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rachaaine,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,2e+00,3.5e+01,Impact Open Data,2e+01,5e+00,1e+01,5e+00,2e+01,Zgharta_District,North_Governorate,Rachaaine,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rachaf,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,1e+00,5e+00,Impact Open Data,5e+00,3.5e+01,4e+00,4.5e+01,1e+00,Bint_Jbeil_District,Nabatieh_Governorate,Rachaf,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rachaiya+El-Foukhar,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,2e+00,5e+00,Impact Open Data,1.5e+01,3.5e+01,2e+00,4e+01,1e+00,Hasbaya_District,Nabatieh_Governorate,Rachaiya El-Foukhar,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rachaya+El+Wadi,https://impact.cib.gov.lb/home#open_data_section,nan,2e+01,4e+00,1.5e+01,Impact Open Data,2e+01,1.7e+01,1e+01,1.7e+01,1e+00,Rashaya_District,Beqaa_Governorate,Rachaya El Wadi,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rafid+Rachaya,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,2e+00,2.5e+01,Impact Open Data,2e+01,2.5e+01,1e+01,1e+01,5e+00,Rashaya_District,Beqaa_Governorate,Rafid Rachaya,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rahbeh,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,3.5e+01,Impact Open Data,4e+01,1e+01,5e+00,1e+01,0e+00,Akkar_District,Akkar_Governorate,Rahbeh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ram,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,0e+00,8e+00,Impact Open Data,1e+01,2.5e+01,2e+01,2.5e+01,2e+00,Baalbek_District,Baalbek-Hermel_Governorate,Ram,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ramlieh,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Aley_District,Mount_Lebanon_Governorate,Ramlieh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ramyet+Bent+Jbeil,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,0e+00,2e+01,Impact Open Data,3e+01,1.5e+01,1.5e+01,1e+01,5e+00,Bint_Jbeil_District,Nabatieh_Governorate,Ramyet Bent Jbeil,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ras+Baalbek+Ech-Charqi,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,7e+00,2.2e+01,Impact Open Data,3.5e+01,1.2e+01,1.5e+01,8e+00,7e+00,Baalbek_District,Baalbek-Hermel_Governorate,Ras Baalbek Ech-Charqi,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ras+El+Matn,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Baabda_District,Mount_Lebanon_Governorate,Ras El Matn,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ras+El-Href,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,1e+00,2.5e+01,Impact Open Data,2.5e+01,2e+01,1e+01,1.5e+01,3e+00,Baabda_District,Mount_Lebanon_Governorate,Ras El-Href,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ras+Kifa,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,5e+00,2e+01,Impact Open Data,2.5e+01,2e+01,3e+00,1.5e+01,7e+00,Zgharta_District,North_Governorate,Ras Kifa,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ras+Masqa,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,5e+00,1.4e+01,Impact Open Data,2e+01,2.5e+01,1e+01,2.5e+01,1e+00,Koura_District,North_Governorate,Ras Masqa,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rasha,https://impact.cib.gov.lb/home#open_data_section,nan,3e+00,3e+00,3e+01,Impact Open Data,3e+01,1e+01,1.2e+01,5e+00,1e+01,Batroun_District,North_Governorate,Rasha,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rashana,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,7.3e+01,Impact Open Data,0e+00,0e+00,2e+00,5e+00,2e+01,Batroun_District,North_Governorate,Rashana,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rawda+Bekaa,https://impact.cib.gov.lb/home#open_data_section,nan,3e+00,0e+00,4e+00,Impact Open Data,3.5e+01,3e+01,6e+00,2e+01,2e+00,Western_Beqaa_District,Beqaa_Governorate,Rawda Bekaa,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rawda+Village,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,0e+00,5e+00,Impact Open Data,1e+01,2e+01,1e+01,4e+01,5e+00,MiniyehâDanniyeh_District,North_Governorate,Rawda Village,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rayfoun,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,3.5e+01,Impact Open Data,3.5e+01,1e+01,5e+00,1e+01,5e+00,Keserwan_District,Mount_Lebanon_Governorate,Rayfoun,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rechdibbine,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,3.8e+01,Impact Open Data,1.5e+01,1e+01,3e+01,5e+00,2e+00,Koura_District,North_Governorate,Rechdibbine,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Richmaiya,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,1e+00,5.3e+01,Impact Open Data,1e+01,7e+00,3e+00,6e+00,2e+01,Aley_District,Mount_Lebanon_Governorate,Richmaiya,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rihan+Jezzine,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Jezzine_District,South_Governorate,Rihan Jezzine,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rihana,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,3e+01,Impact Open Data,1.5e+01,1.5e+01,1e+01,2e+01,1e+01,Byblos_District,Mount_Lebanon_Governorate,Rihana,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rihaniyet+Aakkar,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,5e+00,1.3e+01,Impact Open Data,2.2e+01,2.5e+01,1.5e+01,2.2e+01,1e+00,Akkar_District,Akkar_Governorate,Rihaniyet Aakkar,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rihaniyet+Minie,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,3e+01,3e+01,Impact Open Data,2.5e+01,1.5e+01,5e+00,1e+01,1e+01,MiniyehâDanniyeh_District,North_Governorate,Rihaniyet Minie,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rijmeh,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,2e+00,2.5e+01,Impact Open Data,3e+01,3e+01,5e+00,5e+00,5e+00,Aley_District,Mount_Lebanon_Governorate,Rijmeh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rimat,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,2e+01,2e+01,Impact Open Data,1e+01,3e+01,1e+01,1.5e+01,5e+00,Jezzine_District,South_Governorate,Rimat,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rimhala,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,5e+01,Impact Open Data,2e+01,2e+01,5e+00,4e+00,1e+00,Aley_District,Mount_Lebanon_Governorate,Rimhala,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rmadiyeh,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,4e+00,1e+01,Impact Open Data,1e+01,3e+01,5e+00,3.5e+01,5e+00,Tyre_District,South_Governorate,Rmadiyeh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rmaich,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Bint_Jbeil_District,Nabatieh_Governorate,Rmaich,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rmeilet+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,0e+00,2e+01,Impact Open Data,2.5e+01,2.5e+01,1e+01,1e+01,5e+00,Chouf_District,Mount_Lebanon_Governorate,Rmeilet Ech-Chouf,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rouayssrt+El-Ballout,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,NaN,NaN,Impact Open Data,NaN,NaN,NaN,0e+00,NaN,Baabda_District,Mount_Lebanon_Governorate,Rouayssrt El-Ballout,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Roum,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,2e+01,Impact Open Data,2e+01,2e+01,2e+01,2e+01,0e+00,Jezzine_District,South_Governorate,Roum,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Roumieh,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,0e+00,3e+01,Impact Open Data,3e+01,7e+00,1e+01,2e+00,2e+01,Matn_District,Mount_Lebanon_Governorate,Roumieh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Roumine,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,0e+00,3e+01,Impact Open Data,2e+01,1.4e+01,2e+01,5e+00,1e+01,Nabatieh_District,Nabatieh_Governorate,Roumine,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Saadine,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,2e+00,1e+01,Impact Open Data,1.4e+01,4e+01,1e+01,2e+01,1e+00,Akkar_District,Akkar_Governorate,Saadine,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Saadnayel,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,5e+00,3e+01,Impact Open Data,3e+01,1e+01,5e+00,1.5e+01,5e+00,ZahlÃ©_District,Beqaa_Governorate,Saadnayel,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Saaideh,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Baalbek_District,Baalbek-Hermel_Governorate,Saaideh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Sabbah,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,5e+01,Impact Open Data,2e+01,1e+01,1e+01,5e+00,5e+00,Jezzine_District,South_Governorate,Sabbah,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Sadiqine,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Tyre_District,South_Governorate,Sadiqine,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Safad+Al-Battikh,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Bint_Jbeil_District,Nabatieh_Governorate,Safad Al-Battikh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Safra+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,nan,1.5e+01,1e+00,2.5e+01,Impact Open Data,2e+01,2e+01,1e+01,5e+00,5e+00,Keserwan_District,Mount_Lebanon_Governorate,Safra Kesrouane,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Saghbine,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,0e+00,1e+01,Impact Open Data,2.5e+01,2.5e+01,5e+00,2e+01,1e+01,Western_Beqaa_District,Beqaa_Governorate,Saghbine,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Sahle,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Akkar_District,Akkar_Governorate,Sahle,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Saida,https://impact.cib.gov.lb/home#open_data_section,nan,3e+00,9e+00,2e+01,Impact Open Data,2.7e+01,1e+01,1e+01,2e+01,1e+01,Sidon_District,South_Governorate,Saida,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Saksakiyeh,https://impact.cib.gov.lb/home#open_data_section,nan,1.5e+01,1.5e+01,8e+00,Impact Open Data,2e+01,2e+01,5e+00,3e+01,2e+00,Sidon_District,South_Governorate,Saksakiyeh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Salhiyet+Saida,https://impact.cib.gov.lb/home#open_data_section,nan,1e+01,0e+00,3e+01,Impact Open Data,2e+01,2e+01,5e+00,1e+01,5e+00,Sidon_District,South_Governorate,Salhiyet Saida,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Salima+Baabda,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,1e+00,1.5e+01,Impact Open Data,1.5e+01,1.7e+01,8e+00,4e+01,3e+00,Baabda_District,Mount_Lebanon_Governorate,Salima Baabda,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Sammaqiyeh,https://impact.cib.gov.lb/home#open_data_section,nan,3.5e+01,1e+01,1e+01,Impact Open Data,2e+01,1e+01,1e+01,1e+01,5e+00,Akkar_District,Akkar_Governorate,Sammaqiyeh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Sanaya,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Jezzine_District,South_Governorate,Sanaya,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Saouanet+Marjayoun,https://impact.cib.gov.lb/home#open_data_section,nan,4e+00,4e+00,1.5e+01,Impact Open Data,3e+01,1.1e+01,1e+01,2.5e+01,5e+00,Marjeyoun_District,Nabatieh_Governorate,Saouanet Marjayoun,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Saoufar,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Aley_District,Mount_Lebanon_Governorate,Saoufar,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Sarafand,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Sidon_District,South_Governorate,Sarafand,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Sarba+En-Nabatieh,https://impact.cib.gov.lb/home#open_data_section,Nabatieh_Governorate,1e+00,1e+00,5e+01,Impact Open Data,2e+01,2e+00,2e+01,2e+00,5e+00,Nabatieh_District,Nabatieh_Governorate,Sarba En-Nabatieh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Sariita,https://impact.cib.gov.lb/home#open_data_section,nan,3e+00,0e+00,1e+01,Impact Open Data,2e+01,2e+01,3.5e+01,1e+01,2e+00,Byblos_District,Mount_Lebanon_Governorate,Sariita,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Sarin+Fawqa,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,1e+01,1.5e+01,Impact Open Data,1.5e+01,2.5e+01,1e+01,2.5e+01,5e+00,Baalbek_District,Baalbek-Hermel_Governorate,Sarin Fawqa,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Sayssouq,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,2e+00,2e+01,Impact Open Data,3e+01,2.5e+01,0e+00,1.5e+01,5e+00,Akkar_District,Akkar_Governorate,Sayssouq,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Sebaal+Zgharta,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,0e+00,2e+01,Impact Open Data,3.5e+01,2.2e+01,1e+01,7e+00,5e+00,Zgharta_District,North_Governorate,Sebaal Zgharta,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Sehjoud,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,1e+00,3e+01,Impact Open Data,2.5e+01,1.5e+01,1.5e+01,5e+00,1e+01,Hermel_District,Baalbek-Hermel_Governorate,Sehjoud,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Selaa,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,2e+00,3e+00,Impact Open Data,2e+01,2.5e+01,5e+00,4e+01,2e+00,Tyre_District,South_Governorate,Selaa,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Selaata,https://impact.cib.gov.lb/home#open_data_section,nan,3e+00,0e+00,2.5e+01,Impact Open Data,2e+01,2.5e+01,1.1e+01,1.2e+01,4e+00,Batroun_District,North_Governorate,Selaata,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Selfaya,https://impact.cib.gov.lb/home#open_data_section,nan,3e+00,1e+00,2e+01,Impact Open Data,2e+01,1.4e+01,2e+01,1.5e+01,8e+00,Aley_District,Mount_Lebanon_Governorate,Selfaya,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Semqaniyeh,https://impact.cib.gov.lb/home#open_data_section,nan,NaN,NaN,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Chouf_District,Mount_Lebanon_Governorate,Semqaniyeh,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Seraal,https://impact.cib.gov.lb/home#open_data_section,nan,2e+01,2e+00,1e+01,Impact Open Data,1.5e+01,1.5e+01,1.5e+01,1.5e+01,1e+01,Zgharta_District,North_Governorate,Seraal,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Serraaine+Et-Tahta,https://impact.cib.gov.lb/home#open_data_section,nan,0e+00,0e+00,2e+01,Impact Open Data,2.5e+01,1.5e+01,5e+00,3e+01,5e+00,Baalbek_District,Baalbek-Hermel_Governorate,Serraaine Et-Tahta,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Sfaray,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,0e+00,2e+01,Impact Open Data,3.9e+01,1e+01,1e+01,1e+01,1e+01,Jezzine_District,South_Governorate,Sfaray,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Sfaynet+El-Qaitaa,https://impact.cib.gov.lb/home#open_data_section,nan,1e+00,1e+00,1e+01,Impact Open Data,2e+01,3.6e+01,2e+00,3e+01,1e+00,Akkar_District,Akkar_Governorate,Sfaynet El-Qaitaa,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Sfinet+Ed-Draib,https://impact.cib.gov.lb/home#open_data_section,nan,2e+00,0e+00,5e+00,Impact Open Data,1.3e+01,2.8e+01,5e+00,4.5e+01,2e+00,Akkar_District,Akkar_Governorate,Sfinet Ed-Draib,Educational_Level-Lebanon-2023
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Sfireh,https://impact.cib.gov.lb/home#open_data_section,nan,5e+00,2e+01,9e+00,Impact Open Data,1.5e+01,1e+01,2e+01,4e+01,1e+00,MiniyehâDanniyeh_District,North_Governorate,Sfireh,Educational_Level-Lebanon-2023
